1.012,0.99854,-1
-0.9894,-0.97945,-1
1.001,1.0021,-1
0.99092,1.0262,-1
0.99453,0.99275,-1
-1.0004,-0.97191,-1
0.99916,1.0006,-1
1.0005,1.0129,-1
1.0018,1.0015,-1
1.0439,1.0178,-1
-1.0013,-1.0039,-1
0.99841,1.0005,-1
-0.99333,-1.0444,-1
-1.0236,-1.0062,-1
-0.97524,-0.98179,-1
1.0288,0.96636,-1
-0.97583,-1.0324,-1
1.0182,1.0395,-1
1.0141,0.98517,-1
0.98191,0.98867,-1
-1.0162,-1.0165,-1
0.99307,0.97962,-1
-1,-1,-1
-1.0178,-0.99234,-1
-0.95201,-0.99185,-1
0.99932,0.96231,-1
1.0047,0.95032,-1
-1.0127,-1.0028,-1
-0.99858,-0.98213,-1
0.9855,1.0264,-1
1.028,0.99742,-1
1.0403,1.0278,-1
0.99807,0.99679,-1
-0.97496,-0.97137,-1
-0.96338,-1.012,-1
-1.0127,-0.97502,-1
-0.97025,-1.0284,-1
1.0417,0.98078,-1
0.96571,0.97405,-1
-1.0113,-0.96533,-1
-1.0476,-0.99419,-1
0.99906,0.99685,-1
0.99072,0.98166,-1
-1.0056,-1.0043,-1
1.0082,1.0114,-1
-0.95673,-1.0025,-1
-1.0356,-0.96554,-1
0.97547,0.96196,-1
1.0196,1.0082,-1
0.98944,0.99302,-1
-0.99383,-0.98845,-1
1.0064,1.001,-1
1.0012,0.99928,-1
1.0074,0.95941,-1
1.0274,1.0227,-1
1.0356,1.0101,-1
0.97119,1.0088,-1
-1.0159,-0.98338,-1
0.99219,1.0001,-1
0.98007,1.0198,-1
-0.99755,-1.0196,-1
1.0242,0.98981,-1
-1.0052,-0.97536,-1
-1.0462,-0.98926,-1
-1.0252,-0.97983,-1
-1.0109,-1.0209,-1
1.0089,1.0468,-1
0.99853,0.96191,-1
1.0141,1.0022,-1
1.0246,0.99587,-1
-1.038,-0.98398,-1
-0.97908,-1.0164,-1
-1.0085,-0.99708,-1
1.0299,1.0282,-1
0.99007,0.99821,-1
1.0049,0.98456,-1
-0.97499,-0.98555,-1
1.0458,1.001,-1
1.0186,1.0026,-1
-1.0196,-1.0172,-1
-0.9974,-1.04,-1
-0.99317,-0.99046,-1
0.99973,0.99947,-1
0.97192,0.98691,-1
1.0019,0.99141,-1
-1.0156,-0.99789,-1
-0.97301,-0.97911,-1
-0.95735,-1.0198,-1
0.98855,0.96514,-1
1.0131,1.0013,-1
-1.0216,-0.98686,-1
-0.9966,-0.97538,-1
1.0294,1.0404,-1
-1.0008,-1.0345,-1
1.009,1.0018,-1
1.0231,0.99186,-1
0.98719,0.95763,-1
0.98903,0.98749,-1
-1.0034,-0.99897,-1
-1.0129,-1.0045,-1
-1.0223,-0.96441,-1
1.0168,1.0167,-1
0.9962,0.98838,-1
0.98742,1.0075,-1
0.98463,1.0218,-1
-0.99974,-1.0048,-1
-1.0272,-0.99694,-1
-0.96745,-1.0105,-1
0.99169,1.009,-1
-1.0382,-0.97089,-1
0.95729,1.0115,-1
-1.0109,-0.96964,-1
-0.9909,-0.98088,-1
0.99541,1.0493,-1
1.0142,1.0077,-1
1.0088,1.0153,-1
-1.0197,-0.95944,-1
-0.98871,-1.0244,-1
-0.99274,-1.0064,-1
-1.0099,-0.99436,-1
0.95825,1.0275,-1
0.98856,1.0208,-1
-1.0156,-1.0383,-1
0.99146,0.98342,-1
-0.99406,-0.99522,-1
0.99073,1.0074,-1
0.97517,0.98481,-1
-1.0007,-0.97563,-1
0.98574,1.0164,-1
-0.97376,-1.0154,-1
1.0052,1.0224,-1
0.97348,1.0401,-1
-1.0268,-1.0038,-1
0.99141,1.0003,-1
1.0031,0.9934,-1
1.0109,1.0323,-1
0.96413,1.0053,-1
-0.99698,-0.96923,-1
1.0014,1.0019,-1
0.96268,0.97251,-1
-1.031,-0.99865,-1
-1.0328,-0.97632,-1
0.99983,1.0007,-1
-1.0054,-0.98054,-1
-0.98565,-0.97436,-1
1.0049,0.99521,-1
0.99994,1.0104,-1
-1.0052,-0.99324,-1
1.0109,1.0208,-1
0.9785,0.99878,-1
-0.99616,-1.0076,-1
-1.0108,-0.95296,-1
-0.98861,-0.99793,-1
-0.99896,-0.99874,-1
-1.0211,-1.0054,-1
0.97956,0.97471,-1
1.0323,1.0206,-1
1.0174,0.95712,-1
-0.99843,-1.0167,-1
1.0059,1.0122,-1
-0.98274,-1.015,-1
0.99207,1.0085,-1
0.997,0.96943,-1
1.0007,1.046,-1
0.99162,0.97271,-1
0.9616,0.9936,-1
1.0076,1.0145,-1
-1.0069,-0.96329,-1
0.97023,0.98987,-1
1.0173,1.001,-1
1.0159,1.0392,-1
1.0119,1.0028,-1
1.0356,0.99807,-1
1.0089,1.0175,-1
1.0001,1.033,-1
-0.99364,-0.98803,-1
1.0296,0.97716,-1
-0.99932,-1.0003,-1
0.97172,0.96426,-1
1.0008,0.99686,-1
-0.99946,-0.98077,-1
-0.99664,-0.9905,-1
0.99594,0.96928,-1
0.98642,0.97876,-1
1.0126,0.96138,-1
-1.0045,-1.0043,-1
0.99013,1.0149,-1
0.98424,0.99478,-1
-1.0016,-1.0024,-1
0.99234,0.99655,-1
0.96989,0.97654,-1
0.96185,1.0101,-1
1.0017,1.0006,-1
0.97148,1.0177,-1
1.0008,1.0001,-1
-1.0192,-1.0156,-1
1.0197,1.0064,-1
0.9869,1.0068,-1
-0.95531,-1.0122,-1
0.98227,0.97363,-1
0.98176,1.0177,-1
-0.98587,-0.96774,-1
-1.0004,-0.97269,-1
1.04,1.0032,-1
1.0293,0.98566,-1
-1.0008,-0.99772,-1
-0.99908,-1.0027,-1
-1.0008,-1.0009,-1
-1.0053,-1.0379,-1
-1.0122,-1.0118,-1
1.0268,0.98633,-1
1.0303,0.96546,-1
0.99368,1.0232,-1
-1.0204,-1.0208,-1
-1.0014,-0.99158,-1
-1.0199,-1.017,-1
0.95751,0.9831,-1
-1.0011,-0.97056,-1
0.96443,1.014,-1
-1.0147,-1.0379,-1
1.0019,1.0105,-1
-0.97778,-0.9745,-1
0.99259,0.98647,-1
-0.99666,-1.0045,-1
-0.99525,-1.0163,-1
1.0041,0.99995,-1
0.99862,0.97402,-1
-0.99393,-0.969,-1
1.0083,1.0086,-1
-0.9961,-1.0004,-1
1.0003,1.0039,-1
0.98047,1.0054,-1
1.0419,1.0137,-1
1.006,1.0028,-1
0.98695,0.96323,-1
0.97771,1.0201,-1
0.99495,0.96798,-1
1.0094,1.017,-1
0.98955,0.98541,-1
0.9716,0.99774,-1
1.0081,0.98568,-1
1.0257,0.99711,-1
1.0232,0.98836,-1
0.9962,1.019,-1
-1.0047,-1.0071,-1
1.0213,0.9758,-1
0.99316,1.0129,-1
-0.99546,-0.99373,-1
0.99929,0.9983,-1
-1.0131,-1.0101,-1
0.9994,1.0007,-1
0.98194,0.97561,-1
0.98627,0.98208,-1
1.0127,1.001,-1
1.0339,1.0221,-1
1.0339,0.99177,-1
-1.0184,-0.97735,-1
0.99161,1.0008,-1
0.99768,0.96373,-1
-0.96258,-0.97058,-1
-1.0112,-1.0388,-1
-0.98164,-1.0127,-1
-1.0049,-1.0226,-1
0.98762,1.0201,-1
-0.99681,-0.99314,-1
-1.0115,-0.99779,-1
-0.98017,-1.0129,-1
1.0144,0.98029,-1
0.96602,1.0275,-1
0.97174,1.0183,-1
0.97403,0.98816,-1
-1.024,-0.97929,-1
-0.99993,-1,-1
-0.99236,-0.98243,-1
-0.96658,-0.97423,-1
0.99485,0.98785,-1
1.0006,1.0252,-1
-1.0178,-1.0247,-1
-0.97108,-0.99525,-1
-0.9969,-0.99881,-1
-0.9708,-0.97931,-1
1.0302,1.008,-1
1.0163,1.013,-1
1.0031,0.9945,-1
0.97967,0.97525,-1
1.0119,0.98772,-1
-1.0268,-1.0388,-1
1.0204,0.98468,-1
-1.0298,-0.98604,-1
1.0119,1.0131,-1
-0.973,-0.97368,-1
-0.95891,-0.98826,-1
1.0351,1.0052,-1
-0.99444,-0.99994,-1
0.98984,1.0392,-1
1.0063,1.0002,-1
-0.99255,-0.99317,-1
1.0029,1.0014,-1
-1.0229,-0.98026,-1
-1.0094,-1.0226,-1
1.0081,1.0197,-1
-0.99574,-0.98478,-1
1.0221,1.0132,-1
1.0259,1.0044,-1
1.0223,0.99289,-1
1.0352,0.99937,-1
0.99281,0.98079,-1
-0.96052,-1.0091,-1
-1.0181,-0.98005,-1
-0.95163,-1.0011,-1
1.0379,1.0025,-1
-0.99833,-0.99966,-1
0.95991,0.98754,-1
0.96766,0.96204,-1
0.96862,0.99155,-1
-1.0021,-0.9981,-1
-1.0002,-1,-1
-0.99457,-1.0162,-1
-0.99823,-0.9988,-1
-0.97902,-0.96479,-1
-0.96025,-1.0123,-1
-0.98166,-1.0101,-1
0.97492,1.0012,-1
-0.98875,-0.99594,-1
-1.0003,-0.99775,-1
0.9772,0.98345,-1
-1.0038,-0.99761,-1
1.0093,0.96187,-1
-0.99975,-1.0005,-1
1.0043,1.0308,-1
-0.9873,-1.0055,-1
-0.9735,-1.0358,-1
0.96614,1.0061,-1
-0.97765,-1.027,-1
1.001,1.0055,-1
1.0396,0.98347,-1
-0.9909,-1.0229,-1
1.0244,0.99095,-1
1.0033,0.9979,-1
0.98984,1.0432,-1
-0.97845,-0.98157,-1
-1.0327,-1.0153,-1
-1.0281,-1.0155,-1
-1.0002,-0.99863,-1
0.9832,1.0268,-1
0.99997,1.0002,-1
0.96276,1.0229,-1
1.0383,1.021,-1
-0.9871,-0.97098,-1
-0.97243,-1.0159,-1
-0.99747,-1.0036,-1
-0.96109,-1.0257,-1
-1.0116,-0.95898,-1
-1.0131,-1.0122,-1
-1.0001,-1.0203,-1
-0.99951,-1.0331,-1
-0.9876,-1.0002,-1
-1.0113,-0.96022,-1
0.96665,0.98791,-1
0.96837,1.0304,-1
1.0322,0.98215,-1
1.02,1.0432,-1
-1.0219,-0.98261,-1
1.034,1.0078,-1
-0.96699,-1.0272,-1
0.99836,1.0021,-1
-0.99614,-1.0019,-1
1.0328,0.98673,-1
-1.0038,-0.98533,-1
1.0318,1.0076,-1
-1.004,-1.0004,-1
-0.96746,-1.0206,-1
-0.97008,-1.0029,-1
-1.0003,-1.0007,-1
0.98285,1.0056,-1
1.0118,1.005,-1
-0.99961,-0.99981,-1
1.0061,0.98716,-1
-0.9526,-0.98974,-1
-1.0034,-1.0087,-1
-1.0001,-1.0002,-1
-0.96933,-1.0078,-1
-1.0269,-1.0231,-1
-0.99764,-1.0034,-1
1.0003,0.99728,-1
-1.0002,-1.0064,-1
1.006,1.0051,-1
0.96747,0.97847,-1
-1.045,-0.97875,-1
1.0117,1.0052,-1
-1.0063,-0.99917,-1
1.0026,1.0069,-1
-0.97267,-0.98397,-1
0.96986,1.0208,-1
0.99964,0.99743,-1
1.0137,0.99939,-1
-0.98632,-0.98783,-1
-1.0109,-1.0358,-1
-0.99992,-0.99685,-1
1.0303,0.97357,-1
0.98041,0.97243,-1
-1.0226,-1.0405,-1
-1.0211,-1.0086,-1
1.0123,1.004,-1
-0.99961,-0.99687,-1
1.0093,0.96671,-1
-0.99879,-1.0236,-1
-0.99819,-0.97649,-1
1.0132,1.0019,-1
-0.98138,-1.0241,-1
-0.98285,-1.0161,-1
0.98204,0.9651,-1
-0.97281,-0.97171,-1
-1.006,-0.98054,-1
1.0105,0.97975,-1
0.99873,1.0005,-1
-0.97494,-0.99002,-1
-1.0024,-1.0016,-1
-0.97966,-0.97525,-1
-1.0093,-1.0049,-1
1.0173,0.99111,-1
-1.0011,-1.0454,-1
0.96913,0.99489,-1
-1.0404,-1.021,-1
-0.99482,-0.97676,-1
0.99376,0.97415,-1
-0.98389,-1.0053,-1
0.97925,1.0263,-1
1.005,0.99521,-1
1.0017,1.0109,-1
1.0272,1.0033,-1
0.99004,0.96863,-1
-1.0428,-1.0201,-1
1.0434,1.0097,-1
0.98057,0.99264,-1
-1.0019,-0.96589,-1
1.0056,1.0251,-1
-1.0242,-1.025,-1
1.0053,1.0013,-1
-0.99831,-1.0063,-1
1.0178,1.0176,-1
-1.0305,-0.9894,-1
-0.99234,-0.99067,-1
-0.97274,-0.98597,-1
0.99355,0.99865,-1
-1.0107,-1.0161,-1
0.98945,0.99441,-1
1.0173,1.0189,-1
-1.0009,-0.98622,-1
-0.98135,-1.0014,-1
1.0001,1.0004,-1
-0.97384,-0.97781,-1
0.9957,0.98655,-1
-0.96414,-0.97897,-1
-1.0195,-1.0245,-1
-0.9757,-1.0289,-1
1.0197,0.96933,-1
-0.97735,-0.97973,-1
-1.0083,-0.99474,-1
0.99865,1.0257,-1
-0.99271,-0.99632,-1
0.977,1.0437,-1
0.99489,1.0014,-1
-0.9662,-1.0252,-1
-1.0006,-1.0003,-1
0.99841,0.99889,-1
1.0246,1.0243,-1
-0.97479,-1.0218,-1
1.0182,1.0046,-1
-0.99936,-1.0005,-1
-1.0007,-1.0046,-1
-0.9881,-1.0047,-1
-1.0081,-0.97537,-1
0.95957,0.99475,-1
-0.98887,-0.99465,-1
-0.9814,-1.0005,-1
-1.0217,-0.96289,-1
-1.0094,-0.96809,-1
-1.002,-0.9997,-1
-0.97151,-1.0111,-1
1.0167,0.96968,-1
-1.0146,-1.0167,-1
-0.99184,-0.9849,-1
-1.0262,-1.0159,-1
-0.99308,-1.0069,-1
-1.0243,-1.0059,-1
-1.0159,-1.0363,-1
1.0131,0.95241,-1
0.99182,1.0341,-1
-1.0332,-0.96716,-1
-0.99309,-1.0026,-1
1.0243,1.0413,-1
0.97663,0.98,-1
-1.0406,-1.0157,-1
0.982,0.98159,-1
-0.97411,-0.96082,-1
-0.99311,-1.0343,-1
1.0392,1.0089,-1
-0.99477,-1.002,-1
-1.0353,-0.98776,-1
-1.0002,-0.99354,-1
-0.96802,-0.96433,-1
1.0255,0.96776,-1
1.0199,1.0022,-1
0.97223,1.0308,-1
-1.0004,-0.99987,-1
-1.0344,-1.0184,-1
1.0011,1.003,-1
-0.98811,-0.97068,-1
-0.96445,-1.007,-1
0.9669,1.0147,-1
-1.0064,-0.99595,-1
-1.0088,-1.0269,-1
1.017,1.0245,-1
0.99984,1.0052,-1
-0.96741,-0.99354,-1
0.99685,1.0007,-1
1.0241,1.0356,-1
1.0113,1.0053,-1
1.0182,0.97151,-1
0.97888,0.97836,-1
-1.0251,-0.98565,-1
0.9829,1.0426,-1
-0.98991,-0.99495,-1
-0.98568,-0.97707,-1
0.99293,0.99363,-1
-0.99777,-1.0088,-1
-1.0042,-1.0009,-1
-1.0336,-1.0056,-1
-0.9938,-0.99327,-1
1.0087,1.0182,-1
-1.0084,-0.99788,-1
-0.99618,-0.9985,-1
1.0116,0.99052,-1
0.99067,0.97975,-1
1.0195,1.025,-1
-1.0194,-0.97805,-1
-1.0251,-1.0366,-1
1.0292,1.0017,-1
0.96587,0.987,-1
-0.98134,-0.98542,-1
-1.042,-1.0161,-1
1.038,0.99084,-1
1.0256,0.97133,-1
1.0267,1.0278,-1
-1.0174,-0.99975,-1
-0.98329,-0.96005,-1
-0.99328,-1.0177,-1
0.99575,0.9942,-1
0.96043,1.0185,-1
1.0061,0.97942,-1
-1.0019,-1.0222,-1
-0.9961,-0.99536,-1
0.99719,0.99745,-1
1.0435,1.0106,-1
1.0094,0.98171,-1
-0.99725,-1.0008,-1
0.98548,0.99767,-1
-0.99483,-1.0407,-1
0.98588,1.0059,-1
-0.99606,-1.0042,-1
1.0114,0.96093,-1
0.99078,1.0084,-1
-1.0004,-1.0024,-1
0.98216,0.97357,-1
1.023,1.0034,-1
-1.0294,-0.98697,-1
-1.0005,-1.0146,-1
0.99791,1.0165,-1
-0.99456,-0.96224,-1
-1.001,-1.0082,-1
-1.0081,-0.99792,-1
0.98397,1.0016,-1
0.9789,1.0081,-1
-1.0441,-0.98058,-1
-1.0354,-0.97118,-1
1.044,1.0178,-1
-1.0039,-1.0111,-1
-0.99603,-0.973,-1
1.0414,1.008,-1
-0.98226,-1.0007,-1
-1.0116,-1.0068,-1
1.0363,0.98291,-1
-1.0009,-0.96251,-1
-1.0378,-0.99243,-1
1.0141,1.0389,-1
1.0115,1.0083,-1
0.97877,0.99611,-1
0.97604,0.96897,-1
1.0027,1.0353,-1
-1.019,-0.98751,-1
-0.99317,-0.98963,-1
-0.97492,-1.0225,-1
-0.99925,-0.96094,-1
-0.97754,-1.0188,-1
-0.98761,-0.97791,-1
-1.0304,-0.96566,-1
-1.0001,-0.99948,-1
0.99381,1.0119,-1
-0.99254,-0.99376,-1
-0.96784,-0.98954,-1
-0.99679,-0.95892,-1
-1.0007,-1.0006,-1
1.0105,1.0188,-1
-1.0023,-0.98436,-1
-1.0174,-0.95578,-1
-1.0439,-1.0057,-1
-1.0184,-1.0287,-1
-0.96733,-1.0028,-1
-0.97929,-1.0332,-1
-0.97972,-0.99109,-1
-0.98612,-0.99911,-1
0.99965,1.0057,-1
1.0062,0.99138,-1
-0.99934,-0.98296,-1
-1.005,-1.0056,-1
-0.96787,-0.99545,-1
-1.0406,-0.98691,-1
-0.96817,-0.9836,-1
-0.95461,-0.98338,-1
-0.99962,-0.98803,-1
1.0003,0.99123,-1
0.9911,0.99915,-1
-1.0271,-1.0132,-1
0.97286,0.98843,-1
0.97932,0.99316,-1
0.9772,1.0047,-1
-1.0288,-0.99719,-1
-1.0368,-1.0289,-1
1.0215,0.97252,-1
0.99248,1.0202,-1
-0.9971,-0.95107,-1
-0.99993,-1.0225,-1
1,0.99763,-1
0.97391,0.96297,-1
1.0393,1.0205,-1
0.98033,1.0399,-1
1.0134,1.0422,-1
-1.0082,-0.99326,-1
-1.0183,-1.0236,-1
-1.0022,-1.0068,-1
1.0142,1.0349,-1
-1.0075,-0.95175,-1
-1.0047,-1.0161,-1
0.99002,0.98586,-1
-0.98712,-1.0161,-1
1.0416,1.0037,-1
0.99809,1.0074,-1
0.99604,0.97787,-1
-0.99149,-1.0136,-1
1.0014,1.0088,-1
1.0104,0.98338,-1
-1.0008,-0.96782,-1
-1.0163,-0.95867,-1
0.95733,1.0198,-1
-0.99975,-0.98736,-1
1.0162,1.0005,-1
0.97219,1.0046,-1
0.99748,1.0047,-1
-1.005,-0.97747,-1
1.0115,0.99451,-1
-0.99508,-1.0321,-1
-0.96432,-0.98044,-1
-1.0302,-1.0015,-1
1.0032,1.0068,-1
-0.96913,-1.0223,-1
-0.99993,-1.0044,-1
-0.97934,-1.0361,-1
-0.95124,-1.0085,-1
-1.0001,-1.0002,-1
-1.0201,-1.0073,-1
-1.0033,-1.0105,-1
-0.99849,-1.0019,-1
0.99409,0.99417,-1
0.98521,1.0042,-1
-0.95896,-1.0052,-1
-0.99281,-0.98537,-1
1.0135,0.95953,-1
-1.0337,-1.0111,-1
-0.98088,-0.99421,-1
-1.0246,-1.0026,-1
0.98841,0.9734,-1
0.99023,0.96865,-1
1.0367,1.002,-1
-1.0167,-1.0025,-1
-1.0381,-1.0141,-1
0.98133,0.99789,-1
-0.98611,-0.99506,-1
-0.99923,-1.0022,-1
-0.96354,-1.0049,-1
0.97159,0.99525,-1
1.0095,0.98805,-1
1.0313,0.99178,-1
1.0061,0.98096,-1
-0.99401,-0.97849,-1
1.03,0.96521,-1
-1.0123,-1.0042,-1
1.0047,1.0003,-1
-0.99867,-0.99997,-1
-0.97681,-0.99641,-1
1.0132,1.035,-1
1.0325,1.0203,-1
-1.0029,-0.99983,-1
0.99639,1.0096,-1
-1.0217,-1.0241,-1
-1.0061,-1.0189,-1
0.99586,0.99031,-1
-1.0487,-1.003,-1
1.0219,0.9629,-1
-0.99976,-1.0381,-1
-0.98775,-1.0257,-1
0.9786,0.98729,-1
-1.0251,-1.0011,-1
1.0149,0.97745,-1
0.99196,0.99378,-1
0.95999,1.0075,-1
-0.97005,-1.0213,-1
1.0391,1.0006,-1
-0.98956,-1.0367,-1
1.0056,1.0019,-1
0.98294,1.0404,-1
1.0097,1.0134,-1
1.0046,0.99397,-1
-1.0198,-0.98146,-1
0.97062,1.0106,-1
-0.98786,-0.97707,-1
-0.99242,-0.95582,-1
-0.9834,-1.0027,-1
1.0034,1.0199,-1
1.0013,1.002,-1
0.98741,1.0137,-1
-1.0063,-0.9587,-1
1.0261,0.99039,-1
0.99831,1.0398,-1
-1.0282,-0.97589,-1
-1.0153,-1.0317,-1
0.96198,0.98266,-1
1.033,0.97025,-1
-1.0202,-1.0052,-1
-1.0122,-0.98596,-1
1.0013,1.0035,-1
-0.99441,-1.0042,-1
1.038,1.0236,-1
-1.0273,-0.98764,-1
0.99421,0.9878,-1
0.99975,1,-1
0.98247,1.0093,-1
0.97545,0.98204,-1
1.0457,0.98643,-1
-0.99964,-0.96762,-1
0.99735,1.0028,-1
-1.0143,-1.0282,-1
1.0045,0.99231,-1
1.0003,1.0102,-1
-1.0008,-1.0178,-1
1.0444,1.0013,-1
-0.98077,-0.976,-1
-0.99835,-1.0042,-1
-1.0246,-0.9856,-1
-1.0191,-0.97001,-1
0.99272,1.031,-1
1.0196,1.0148,-1
1.0223,0.99348,-1
1.0007,0.98957,-1
0.98729,1.0108,-1
-0.99186,-0.96806,-1
-1.0219,-1.0183,-1
-0.98415,-1.032,-1
-1.0183,-1.0096,-1
-0.99165,-1.0388,-1
-0.96551,-1.0191,-1
0.98353,1.036,-1
0.99158,0.99057,-1
-1.0257,-0.97156,-1
0.99772,1.0262,-1
0.98855,0.99427,-1
1.0358,0.99727,-1
-0.95762,-0.99485,-1
1.0131,1.0307,-1
-1.0472,-1.0012,-1
0.99951,0.99545,-1
0.96746,0.99129,-1
-1.0031,-1.0188,-1
-0.96598,-1.0149,-1
1.0013,1.0072,-1
-1.0004,-0.99952,-1
-1.0101,-1.0113,-1
-0.98567,-1.0068,-1
1.006,0.99154,-1
0.99299,1.0196,-1
1.0002,0.99993,-1
0.97643,1.04,-1
1.0089,0.96683,-1
-0.96522,-0.97308,-1
1.0109,1.0096,-1
1.0057,0.97415,-1
0.97953,0.98635,-1
1.014,1.0063,-1
1.0248,1.0151,-1
-1.0096,-0.99545,-1
1.0101,0.982,-1
-1.0076,-0.99426,-1
1.0101,0.99485,-1
-0.99607,-1.0164,-1
-0.98444,-0.9828,-1
1.0018,1.0003,-1
-1.0063,-0.96814,-1
0.97087,1.0375,-1
-1.0074,-0.99222,-1
1.0381,0.96985,-1
-0.97378,-0.96468,-1
1.011,1.0023,-1
1.0361,0.98802,-1
-1.0133,-1.0092,-1
-0.96229,-1.016,-1
-1.0106,-1.0393,-1
1.0294,1.0029,-1
1.0173,0.99795,-1
-1.0061,-0.99347,-1
0.99979,0.96698,-1
-1.0193,-1.0286,-1
-1.0068,-0.99675,-1
-0.95292,-0.99861,-1
1.0186,0.96668,-1
-1.004,-0.99344,-1
0.97506,1.0276,-1
-1.0413,-1.008,-1
0.99253,1.0368,-1
-1.0079,-0.98912,-1
0.99897,0.99963,-1
1.0108,0.977,-1
0.96253,1.0262,-1
1.0008,1.0426,-1
1.0101,0.98118,-1
0.99354,1.01,-1
0.99828,0.99968,-1
0.99625,1,-1
0.98883,0.96839,-1
-1.0071,-0.97497,-1
1.0014,0.99839,-1
0.98488,0.99695,-1
1.0018,0.9999,-1
-0.95316,-0.99027,-1
-0.98329,-1.0265,-1
1.0259,0.98917,-1
0.9564,1.0089,-1
0.96621,0.98858,-1
1.0122,1.0012,-1
-1.0055,-1.0032,-1
-0.98187,-0.99811,-1
-0.99918,-1.0002,-1
-0.98089,-0.99028,-1
-1.0317,-0.97348,-1
0.98113,1.0145,-1
-0.99579,-0.99977,-1
-1.0133,-1.0308,-1
-0.99059,-1.0071,-1
-0.99904,-0.96891,-1
1.001,1.0415,-1
-1.0161,-0.98008,-1
-0.99482,-0.9567,-1
-1.0255,-1.0088,-1
0.97647,0.98886,-1
0.9952,1.0032,-1
-0.99816,-1.0015,-1
0.98282,0.97682,-1
0.95779,0.9795,-1
1.0188,0.96778,-1
1.0206,1.04,-1
-0.9926,-0.96894,-1
-1.0145,-1.0288,-1
-0.99296,-0.98139,-1
-0.98342,-0.99407,-1
-0.98097,-0.98808,-1
-1.0111,-0.98927,-1
1.005,1.0124,-1
0.96452,0.97,-1
-0.99728,-0.97837,-1
0.98388,1.0257,-1
0.96082,0.97545,-1
-1.0004,-1.0006,-1
1.0045,1.0031,-1
-0.96948,-1.0334,-1
0.99882,1.0081,-1
-1.014,-1.023,-1
0.98073,0.96293,-1
0.98353,1.0086,-1
-1.0197,-1.032,-1
0.99451,0.99744,-1
1.0003,0.99198,-1
-1.0162,-0.99793,-1
-1.0016,-0.99621,-1
0.99736,1.0202,-1
1.0102,0.98272,-1
-0.99956,-1.0073,-1
-0.99931,-1.0019,-1
-1,-0.98269,-1
-0.9585,-1.021,-1
-0.98988,-1.0257,-1
-1.004,-0.96645,-1
-0.9765,-1.0276,-1
0.9962,0.99973,-1
0.97875,0.98672,-1
1.0156,0.99471,-1
-1.0046,-0.99967,-1
